doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	expectation
SCPDFS_19117.pdf	RELATION_GENEHPOTERM_SCPDFS_19117.pdf_400_400_12_12_39_40	RBM15/HP:0002006|Facial cleft	{12}	{39,40}	{We,speculate,that,some,of,the,involved,genes,such,as,ALX3,",",RBM15,",",NT,NG1,",",SLC25A24,",",GPSM2,",",TBX15,and,NOTCH2,may,be,responsible,for,mental,retardation,",",autism,",",cognitive,deﬁcit,",",craniofacial,dysmorphism,",",facial,clefting,",",deafness,",",short,stature,and,digit,abnormalities,associated,with,interstitial,chromosome,1p21,.1,—,p12,duplication,syndrome,.}	0.974
journal.pone.0063872.pdf	RELATION_GENEHPOTERM_journal.pone.0063872.pdf_259_259_9_9_21_22	p300/HP:0003003|Colon cancer	{9}	{21,22}	{The,results,indicate,that,UA,targeted,the,NF-KB,and,p300,signaling,by,promoting,their,translocation,from,cell,nuclei,to,cytoplasm,in,colon,cancer,cells,.}	0.994
journal.pone.0077213.pdf	RELATION_GENEHPOTERM_journal.pone.0077213.pdf_297_297_33_33_40_43	ON/HP:0007642|Congenital stationary night blindness	{33}	{40,41,42,43}	{Li,Z,",",Sergouniotis,PI,",",1,"\\\\",’,Iichaelides,1V1,",",1,"\\\\",’,Iackay,DS,",",VVright,GA,",",et,al.,(,2009,),Recessive,mutations,of,the,gene,TRPM1,abrogate,ON,bipolar,cell,function,and,cause,complete,congenital,stationary,night,blindness,in,humans,.}	0.924
journal.pone.0102573.pdf	RELATION_GENEHPOTERM_journal.pone.0102573.pdf_129_129_76_76_66_66	ATR/HP:0001251|Ataxia	{76}	{66}	{To,measure,the,frequency,of,DSBs,generated,after,HBV,infection,with,two,genotypes,",",D,and,C,",",Huh7,cells,were,transfected,with,pTriEX-control,vector,",",pTriEX-HBV,/,D,and,pTriEX-HBV,/,C,separately,and,after,48,hours,",",cells,were,immuno-stained,with,Y-H2AX,antibody,as,DSBs,are,always,followed,by,phosphorylation,of,H2AX,",",a,variant,of,the,Histone,2A,protein,family,by,PI3,kinases,Ataxia,telangiectasia,mutated,(,ATM,),or,ATM-Rad3,related,(,ATR,),protein,(,Figure,2A,),.}	0.85
SCPDFS_38007.pdf	RELATION_GENEHPOTERM_SCPDFS_38007.pdf_349_349_14_14_7_7	IKAP/HP:0002459|Dysautonomia	{14}	{7}	{S.L.,Anderson,",",et,al.,",",Familial,dysautonomia,is,caused,by,mutations,of,the,IKAP,gene,",",Am,.}	0.996
journal.pone.0083244.pdf	RELATION_GENEHPOTERM_journal.pone.0083244.pdf_144_144_6_6_29_29	EZH2/HP:0002665|Lymphoma	{6}	{29}	{The,somatic,variant,we,identified,in,EZH2,(,p.,K199N,),",",which,is,located,outside,the,SET,protein,domain,",",is,not,the,activating,mutation,prevalent,in,follicular,lymphoma,and,DLBCL,[,25,],nor,has,it,been,previously,reported,in,AML,or,MDS,[,26,],.}	0.914
journal.pgen.1001258.pdf	RELATION_GENEHPOTERM_journal.pgen.1001258.pdf_212_212_17_17_44_44	ATF2/HP:0002861|Melanoma	{17}	{44}	{MITF,transcription,is,negatively,regulated,by,ATF2,in,about,50,%,of,human,melanoma,cells,Given,that,ATF2,negatively,regulates,MITF,in,melanocytes,of,mouse,and,human,tissues,and,in,related,melanocyte,cell,lines,",",we,asked,whether,ATF2,also,regulates,MITF,in,human,melanoma,cells,.}	0.98
journal.pone.0081769.pdf	RELATION_GENEHPOTERM_journal.pone.0081769.pdf_469_469_27_27_17_17	SHH/HP:0002885|Medulloblastoma	{27}	{17}	{WNT3-treatment,medulloblastoma,growth,in,vivo,in,a,mouse,model,of,inhibited,GCP,proliferation,and,antagonized,the,mitogenic,medulloblastoma,through,mechanisms,that,involve,activation,of,growth,stimulation,of,SHH,by,down-regulating,SHH,pathway,ERK1/2,and,ERK5,signaling,.}	0.97
journal.pone.0007012.pdf	RELATION_GENEHPOTERM_journal.pone.0007012.pdf_414_414_30_30_33_34	BRAF/HP:0003003|Colon cancer	{30}	{33,34}	{Slattery,NIL,",",Curtin,K,",",Sweeney,C,",",Levin,TR,",",PotterJ,",",et,al.,(,2007,),Diet,and,lifestyle,factor,associations,with,CpG,island,methylator,phenotype,and,BRAF,mutations,in,colon,cancer,.}	0.958
journal.ppat.1000903.pdf	RELATION_GENEHPOTERM_journal.ppat.1000903.pdf_251_251_33_33_13_13	IMP/HP:0002090|Pneumonia	{33}	{13}	{Strain,—,specific,genes,of,C.,pneumoniae,Three,genes,present,in,the,C.,pneumoniae,human,genome,",",but,absent,from,the,koala,LPCoLN,genome,include,guaA,(,GMP,synthase,),",",guaB,(,IMP,dehydrogenase,),and,add,(,AMP,adenosine,deaminase,),.}	0.932
journal.pone.0040378.pdf	RELATION_GENEHPOTERM_journal.pone.0040378.pdf_592_592_8_8_15_15	SLUG/HP:0002861|Melanoma	{8}	{15}	{Our,study,showing,that,AKT,also,contributes,to,SLUG,regulation,downstream,SPARC-induced,EMT-like,changes,in,melanomas,emphasizes,the,crucial,role,of,AKT,in,controlling,SNAIL,family,factors,and,tumor-associated,EMT,processes,.}	0.936
journal.pone.0063597.pdf	RELATION_GENEHPOTERM_journal.pone.0063597.pdf_113_113_39_39_11_11	NRAS/HP:0002861|Melanoma	{39}	{11}	{These,are,the,two,oncogenes,typically,activated,by,mutation,in,malignant,melanoma,",",reaching,about,60,%,of,cases,for,BRAF,mutations,(,whose,80,%,carries,the,pVal60OGlu,(,V600E,),),and,l5,—,30,%,for,NRAS,mutations,[,20,],.}	1
SCPDFS_27235.pdf	RELATION_GENEHPOTERM_SCPDFS_27235.pdf_417_417_24_24_4_4	ERG/HP:0100242|Sarcoma	{24}	{4}	{A,second,Ewing,’s,sarcoma,translocation,",",t,(,2l,;,22,),",",fuses,the,EWS,gene,to,another,ETS-family,transcription,factor,",",ERG,.}	0.988
journal.pone.0052404.pdf	RELATION_GENEHPOTERM_journal.pone.0052404.pdf_39_39_5_5_22_23	L1/HP:0002362|Shuffling gait	{5}	{22,23}	{Mutations,in,the,X,chromosome-localized,L1,gene,severely,affect,nervous,system,functions,in,affected,males,",",including,mental,disabilities,",",aphasia,",",shuffling,gait,",",and,adducted,thumbs,(,MASA,syndrome,),[,12,—,14,],.}	0.948
journal.pgen.1003996.pdf	RELATION_GENEHPOTERM_journal.pgen.1003996.pdf_181_181_3_3_14_14	NCYM/HP:0003006|Neuroblastoma	{3}	{14}	{(,B,),NCYM,mRNA,expression,correlates,with,that,of,MYCN,in,human,primary,neuroblastomas,with,MYCN,single,copy,(,n,=,86,",",Rs,.}	0.852
journal.pone.0035178.pdf	RELATION_GENEHPOTERM_journal.pone.0035178.pdf_484_484_36_36_44_45	SAP/HP:0012190|T-cell lymphoma	{36}	{44,45}	{Roncador,G,",",Garcia,Verdes,~,l,"\\\\",’,Iontenegro,JF,",",Tedoldi,S,",",Paterson,JC,",",Klapper,VV,",",et,al.,(,2007,),Expression,of,two,markers,of,germinal,center,T,cells,(,SAP,and,PD,»,1,),in,angioimmunoblastic,T-cell,lymphoma,.}	0.802
SCPDFS_27443.pdf	RELATION_GENEHPOTERM_SCPDFS_27443.pdf_343_343_12_12_23_23	FUS/HP:0012034|Liposarcoma	{12}	{23}	{Fusion,of,the,dominant,negative,transcription,regulator,CHOP,with,a,novel,gene,FUS,by,translocation,t,(,12,;,16,),in,malignant,liposarcoma,.}	0.982
journal.pone.0036564.pdf	RELATION_GENEHPOTERM_journal.pone.0036564.pdf_142_142_32_32_22_22	TG/HP:0000518|Cataract	{32}	{22}	{(,A,),Schematic,diagram,showing,the,domains,of,EPHA2,receptor,and,the,locations,of,four,SAM,domain,mutations,found,in,human,cataracts,(,c.,2819C,>,T,;,c.,2915_2916de,|,TG,;,c.,2826,—,9G,>,A,;,and,c.,2842G,>,T,),in,the,EPHA2,gene,.}	0.818
journal.pone.0104278.pdf	RELATION_GENEHPOTERM_journal.pone.0104278.pdf_269_269_30_30_43_46	adiponectin/HP:0001518|Small for gestational age	{30}	{43,45,46}	{x.,Deng,HZ,",",Deng,H,",",Su,Z,",",Li,YH,",",1,"\\\\",’,Ia,H1,"\\\\",’,I,",",et,al.,(,2012,),Insulin,resistance,and,adiponectin,levels,are,associated,with,height,catch-up,growth,in,pre-pubertal,Chinese,individuals,born,small,for,gestational,age,.}	0.854
journal.pone.0067160.pdf	RELATION_GENEHPOTERM_journal.pone.0067160.pdf_451_451_44_44_32_33	EGFR/HP:0001402|Hepatocellular carcinoma	{44}	{32,33}	{Latasa,"1\\\\/IU",",",Salis,F,",",Urtasun,R,",",Garcia,~,Irigoyen,O,",",Elizalde,NI,",",et,al.,(,2012,),Regulation,ofAmphiregu1in,Gene,Expression,by,[,5-Catenin,Signaling,in,Human,Hepatocellular,Carcinoma,Cells,:,A,Novel,Crosstalk,between,FGF,19,and,the,EGFR,System,.}	0.882
journal.pone.0068106.pdf	RELATION_GENEHPOTERM_journal.pone.0068106.pdf_145_145_11_11_17_19	TARDBP/HP:0007354|Amyotrophic lateral sclerosis	{11}	{17,18,19}	{Lattante,S,",",Rouleau,GA,",",Kabashi,E,(,2013,),TARDBP,and,FUS,1VIutations,Associated,with,Amyotrophic,Lateral,Sclerosis,:,Summary,and,Update,.}	0.966
journal.pone.0072326.pdf	RELATION_GENEHPOTERM_journal.pone.0072326.pdf_8_8_6_6_30_30	IRF4/HP:0001909|Leukemia	{6}	{30}	{The,Interferon,Regulatory,Factor,4,(,IRF4,),gene,encodes,a,transcription,factor,important,for,key,developmental,stages,of,hematopoiesis,",",with,known,oncogenic,implications,in,multiple,myeloma,",",adult,leukemias,and,lymphomas,.}	0.986
journal.pone.0013949.pdf	RELATION_GENEHPOTERM_journal.pone.0013949.pdf_171_171_4_4_29_31	HS/HP:0011970|Cerebral amyloid angiopathy	{4}	{29,30,31}	{Grabowski,TJ,",",Cho,HS,",",Vonsatte1JP,",",Rebeck,GVV,",",Greenberg,SlVI,(,2001,),Novel,amyloid,precursor,protein,mutation,in,an,iowa,family,with,dementia,and,severe,cerebral,amyloid,angiopathy,.}	0.856
journal.pone.0061556.pdf	RELATION_GENEHPOTERM_journal.pone.0061556.pdf_46_46_6_6_22_22	EGFR/HP:0009733|Glioma	{6}	{22}	{association,between,EGFR,high,expression,and,EGFR,gene,ampliﬁcation,and,mutation,[,23,],",",the,regulation,mechanism,for,PDGFRA,expression,in,glioma,cells,is,yet,unclear,[,"5,24",],.}	0.996
journal.pone.0043423.pdf	RELATION_GENEHPOTERM_journal.pone.0043423.pdf_305_305_49_49_54_54	Met/HP:0100753|Schizophrenia	{49}	{54}	{Although,metaregression,was,used,to,explore,the,potentially,moderating,role,of,geographic,location,",",sex,",",and,age,with,no,signiﬁcant,ﬁndings,",",future,studies,may,wish,to,investigate,whether,additional,characteristics,such,as,immigrant,status,and,parental,country,of,origin,inﬂuence,the,association,between,the,presence,of,the,Met,allele,and,violence,in,schizophrenia,.}	0.856
journal.pone.0046737.pdf	RELATION_GENEHPOTERM_journal.pone.0046737.pdf_509_509_23_23_31_32	survivin/HP:0001402|Hepatocellular carcinoma	{23}	{31,32}	{El-Attar,HA,",",Kandil,l,"\\\\",’,IH,",",El-Kerm,Ylyl,",",El-Ghandour,l,"\\\\",’,lK,(,2010,),Comparison,of,serum,survivin,and,alpha,fetoprotein,in,Egyptian,patients,with,hepatocellular,carcinoma,associated,with,hepatitis,C,viral,infection,.}	0.886
journal.pone.0022148.pdf	RELATION_GENEHPOTERM_journal.pone.0022148.pdf_466_466_8_8_1_2	FLI/HP:0012254|Ewing's sarcoma	{8}	{1,2}	{Most,Ewing,sarcomas,harbor,gene,fusions,involving,the,FLI,],",",ERG,",",ETV,],",",ETV4,",",or,FEV,gene,[,24,],.}	0.99
SCPDFS_19617.pdf	RELATION_GENEHPOTERM_SCPDFS_19617.pdf_55_55_51_51_0_1	P63/HP:0000968|Ectodermal dysplasia	{51}	{0,1}	{ectodermal,dysplasia,and,facial,clefts,(,EEC,),syndrome,and,isolated,split,hand,—,split,foot,(,SHSF,),malformation,",",which,show,similar,limb,defect,of,p63,—,deﬁcient,mice,(,Levrero,et,al.,",",2000,;,van,Bokhoven,et,al.,",",2001,),",",suggesting,a,putative,role,of,P63,during,bone,development,.}	0.992
journal.pone.0089889.pdf	RELATION_GENEHPOTERM_journal.pone.0089889.pdf_58_58_12_12_38_39	HEP/HP:0001072|Thickened skin	{12}	{38,39}	{UROD,mutation,homozygosity,or,compound,heterozygosity,causes,the,rare,hepatoerythropoietic,porphyria,(,HEP,),",",which,presents,with,pink/red-colored,urine,",",bullous,skin,lesions,on,light-exposed,areas,of,the,skin,",",hypertrichosis,",",skin,fragility,",",and,disﬁguring,skin,thickening,/,scarring,[,"12,13",],.}	0.818
journal.pgen.1003530.pdf	RELATION_GENEHPOTERM_journal.pgen.1003530.pdf_440_440_52_52_23_23	ALD/HP:0002156|Homocystinuria	{52}	{23}	{R,:,Transcobalamin,II,receptor,(,CD320,),;,MMACHC,:,methylmalonic,aciduria,(,cobalamin,deficiency,),cb,|,C,type,",",with,homocystinuria,;,MMAA,:,methylmalonic,aciduria,(,cobalamin,deficiency,),cb,|,A,type,;,ABDC4,:,ATP,—,binding,cassette,",",sub,—,fami,|,y,D,(,ALD,),",",member,4,;,LMBD1,:,LMBR1,domain,containing,1,;,FOLR1,—,3,:,folate,receptors,1-3,;,Ado,.}	0.992
SCPDFS_40068.pdf	RELATION_GENEHPOTERM_SCPDFS_40068.pdf_172_172_11_11_28_29	GRB2/HP:0000855|Insulin resistance	{11}	{28,29}	{The,authors,will,attempt,to,screen,the,coding,region,of,the,GRB2,gene,in,a,case-control,study,through,exon,ampliﬁcation,and,sequencing,to,identify,possible,susceptibility,alleles,for,insulin,resistance,.}	0.986
journal.pone.0040943.pdf	RELATION_GENEHPOTERM_journal.pone.0040943.pdf_93_93_10_10_16_17	HOXB13/HP:0012125|Prostate cancer	{10}	{16,17}	{We,then,investigated,the,molecular,events,that,are,involved,in,HOXB13,gene,silencing,in,AR,_,prostate,cancer,cells,.}	0.862
journal.pone.0018568.pdf	RELATION_GENEHPOTERM_journal.pone.0018568.pdf_425_425_20_20_7_8	LRRK2/HP:0100315|Lewy bodies	{20}	{7,8}	{Although,LRRK2,mutations,are,predominantly,associated,with,Lewy,body,pathology,in,PD,brains,[,44,—,45,],",",some,LRRK2,mutations,produce,nigral,degeneration,without,additional,pathology,[,41,],suggesting,that,protein,aggregation,may,not,be,an,absolute,requirement,for,mutant,LRRK2-induced,neurodegeneration,.}	0.982
journal.pone.0048262.pdf	RELATION_GENEHPOTERM_journal.pone.0048262.pdf_890_890_27_27_36_36	IDH2/HP:0001028|Hemangioma	{27}	{36}	{Pansuriya,TC,",",van,Eijk,R,",",d’Adamo,P,",",van,Ruler,KIA,",",Kuiijer,NIL,",",et,al.,(,201,1,),Somatic,mosaic,IDH1,and,IDH2,mutations,are,associated,with,enchondroma,and,spindle,cell,hemangioma,in,Ollier,disease,and,lVIaffucci,syndrome,.}	0.978
SCPDFS_23176.pdf	RELATION_GENEHPOTERM_SCPDFS_23176.pdf_300_300_3_3_8_8	LGI1/HP:0009733|Glioma	{3}	{8}	{Expression,of,the,LGI1,gene,product,in,astrocytic,gliomas,:,downregulation,with,malignant,progression,.}	0.804
SCPDFS_38359.pdf	RELATION_GENEHPOTERM_SCPDFS_38359.pdf_239_239_15_15_22_24	NR1I3/HP:0005506|Chronic myelogenous leukemia	{15}	{22,23,24}	{TIMP3,Placenta,GPRl05,PB-BDCA,dendritic,cells,GPR86,Whole,blood,CHAD,Trachea,GPR87,Bronchial,epithelial,cells,NR1I3,Liver,GPRIS,PB-CD19,B,cells,HZBFS,Leukemia,chronic,myelogenous,(,k562,),PLAC4,Placenta,LOC55908,Liver,PTX3,Smooth,muscle,CDSN,Skin,FLJ10647,Placenta,IAPP,Pancreatic,islets,PMCHL1,Hypothalamus,LRRCI7,Smooth,muscle,matched,the,criterion,.}	0.816
SCPDFS_1694.pdf	RELATION_GENEHPOTERM_SCPDFS_1694.pdf_355_355_6_6_37_38	AMH/HP:0012245|Sex reversal	{6}	{37,38}	{Sertoli,cells,labeled,with,SOX9,and,AMH,were,absent,in,XX,controls,(,A,),",",but,present,in,XY,controls,(,B,),and,XY,Wnt4,mutants,(,C,),",",Similar,to,XX,controls,",",sex,reversed,XY,Fgf,!,)}	0.928
journal.pgen.1003186.pdf	RELATION_GENEHPOTERM_journal.pgen.1003186.pdf_656_656_3_3_18_18	FSHD/HP:0000717|Autism	{3}	{18}	{"\\\\",/,Vhile,FSHD,is,primarily,a,disease,of,the,skeletal,muscle,",",epilepsy,",",mental,retardation,and,autism,have,also,been,described,in,severely,affected,patients,[,l2,—,l5,],.}	0.938
journal.pone.0047447.pdf	RELATION_GENEHPOTERM_journal.pone.0047447.pdf_138_138_49_49_24_24	JNK/HP:0001009|Telangiectasia	{49}	{24}	{Iok,checkpoint,homolog,(,Chk2,),DNA,damage,[,62,],asp,Abnormal,spindle,(,Aspm,),Spindle,organization,[,47,],tefu,Ataxia,telangiectasia,mutated,(,ATM,),DNA,damage,response,[,62,],bsk,JUN,amino,terminal,kinase,(,JNK,),JNK,signaling,pathway,[,63,],JNK,pathway,bsk,JUN,amino,terminal,kinase,(,JNK,),JNK,signaling,pathway,[,63,]}	0.986
journal.pone.0049568.pdf	RELATION_GENEHPOTERM_journal.pone.0049568.pdf_62_62_21_21_25_26	VEGFA/HP:0012125|Prostate cancer	{21}	{25,26}	{Similarly,",",miR-200c,is,dysregulated,in,leiomyomata,[,47,],and,endometrial,cancers,[,48,],",",while,miR-29b-mediated,regulation,of,VEGFA,is,implicated,in,prostate,cancers,[,45,],.,]}	0.872
SCPDFS_45544.pdf	RELATION_GENEHPOTERM_SCPDFS_45544.pdf_204_204_60_60_54_54	NRAS/HP:0003006|Neuroblastoma	{60}	{54}	{Both,TSHB,and,NGFB,have,been,assigned,to,a,conserved,syntenic,group,on,the,proximal,part,of,hu,~,man,chromosome,1p,and,mouse,chromosome,3,",",which,also,includes,the,genes,for,oz-amylase,(,AMY1,and,AMY2,),(,Zabel,et,al.,",",1983,;,Lane,and,Eicher,",",1979,),",",the,neuroblastoma,RAS,viral,oncogene,homolog,(,NRAS,),(,DeMartinville,et,al.,",",1983,;,Ryan,et,al.,",",1984,),",",the,Na,+,",",K,"\\"",-,ATPase,a,—,subunit,(,ATP1A1,),(,Yang-Feng,et,al.,",",1988,;,Kent,et,al.,",",1987,),",",the,CD2,antigen,(,Brown,et,al.,",",1987,),",",and,skeletal,muscle,a-actin,(,ACTA,),(,Gunning,et,al.,",",1984,;,Czosnek,et,al.,",",1982,),.}	0.814
journal.pone.0022739.pdf	RELATION_GENEHPOTERM_journal.pone.0022739.pdf_137_137_7_7_11_11	SIRT1/HP:0001909|Leukemia	{7}	{11}	{Although,with,some,variability,among,samples,",",SIRT1,expression,in,primary,leukemia,cells,(,BCLL,and,AML,),was,found,to,be,similar,to,that,observed,in,healthy,leukocytes,(,Figure,S6A,),.}	0.974
SCPDFS_2582.pdf	RELATION_GENEHPOTERM_SCPDFS_2582.pdf_1181_1181_48_52_39_39	anaplastic_lymphoma_receptor_tyrosine_kinase/HP:0001909|Leukemia	{48,49,50,51,52}	{39}	{Speciﬁc,Phosphorylation,site,;,"http://ppsp,biocuckoo,org/",),",",N,(,NetPhos,2.0,;,"http://www.cbs.dtu,dk/services/NetPhos/",),",",P,(,PhosphoMotif,Finder,;,"http://www.hprd.org/PhosphoMotif,ﬁnder",),and,S,(,Scansite,;,http://scansite.mit.edu,),",",Kinases,:,ABL,(,c,—,abl,Abelson,murine,leukemia,viral,oncogene,homolog,1,),",",ALK,(,anaplastic,lymphoma,receptor,tyrosine,kinase,),",",BTK,(,Bruton,agammaglobulinemia,tyrosine,kinase,),",",EGFR,(,epidermal,growth,factor,receptor,),",",EPHA,(,Eph,receptor,A,),",",FAI,(,(,focal,adhesion,kinase,),",",FES,(,feline,sarcoma,oncogene,),",",FGFR,(,ﬁbroblast,growth,receptor,),",",FGR,(,Gardner,.}	0.95
journal.pone.0004273.pdf	RELATION_GENEHPOTERM_journal.pone.0004273.pdf_41_41_0_0_29_29	PRDM5/HP:0001875|Neutropenia	{0}	{29}	{PRDM5,may,also,have,other,disease-linked,functions,:,two,PRDA/I5,sequence,variants,were,recently,found,in,a,study,of,neutropenic,patients,that,lacked,mutations,in,genes,associated,to,hereditary,neutropenia,",",such,as}	0.992
journal.pone.0092966.pdf	RELATION_GENEHPOTERM_journal.pone.0092966.pdf_607_607_20_20_34_34	STAT3/HP:0004326|Cachexia	{20}	{34}	{Bonetto,A,",",Aydogdu,T,",",Kunzevitzky,N,",",Guttridge,DC,",",Khuri,S,",",et,al.,(,2011,),STAT3,activation,in,skeletal,muscle,links,muscle,wasting,and,tehacute,phase,response,in,cancer,cachexia,.}	0.814
journal.pone.0003717.pdf	RELATION_GENEHPOTERM_journal.pone.0003717.pdf_40_40_4_4_20_21	AF9/HP:0002488|Acute leukemia	{4}	{20,21}	{Together,",",ENL,",",AF9,and,AF,],o,fusions,with,MLL,account,for,about,35,%,of,spontaneous,human,acute,leukemias,with,A/ILL,gene,fusions,[,1,1,],.}	0.99
journal.pone.0097719.pdf	RELATION_GENEHPOTERM_journal.pone.0097719.pdf_255_255_4_4_18_19	XAF1/HP:0003003|Colon cancer	{4}	{18,19}	{5G,",",knockdown,of,XAF1,signiﬁcantly,attenuated,cell,apoptosis,induced,by,geﬁtinib,treatment,in,combination,with,decitabine,in,colon,cancer,cells,.}	0.852
SCPDFS_46738.pdf	RELATION_GENEHPOTERM_SCPDFS_46738.pdf_134_134_34_34_29_30	ISSX/HP:0012469|Infantile spasms	{34}	{29,30}	{Two,groups,have,reported,that,expansions,of,two,different,alanine,tracts,in,the,ARX,gene,result,in,both,nonsyndromic,MRX,and,several,syndromic,conditions,known,as,X,—,linked,infantile,spasm,syndrome,[,(,ISSX,),also,known,as,West,syndrome,(,WS,),],and,Partington,syndrome,(,PRTS,),[,42,—,44,],.}	0.89
SCPDFS_44293.pdf	RELATION_GENEHPOTERM_SCPDFS_44293.pdf_168_168_12_12_14_14	FLT4/HP:0002665|Lymphoma	{12}	{14}	{Translocations,observed,in,lymphomas,involve,the,5q35,region,and,the,status,of,FLT4,in,lymphoma,cells,carrying,this,translocation,will,be,interesting,to,study,.}	0.914
journal.pone.0095622.pdf	RELATION_GENEHPOTERM_journal.pone.0095622.pdf_47_47_27_27_17_17	p85/HP:0002045|Hypothermia	{27}	{17}	{"\\\\",/,V,e,used,an,established,cardiomyocyte,I,/,R,model,that,has,previously,demonstrated,Akt-mediated,hypothermia,protection,to,test,whether,TAT,fusion,protein,alteration,of,p85,binding,can,affect,similar,levels,of,cardioprotection,.}	0.922
SCPDFS_4461.pdf	RELATION_GENEHPOTERM_SCPDFS_4461.pdf_267_267_82_82_43_44	KO/HP:0012245|Sex reversal	{82}	{43,44}	{Failure,of,Sertoli,cells,differentiation,Kim,et,al.,",",2007b,(,Dmy,),Medaka,M,Female,development,in,genetic,males,Matsuda,et,al.,",",2002,GOF,Male,development,in,genetic,females,Matsuda,et,al.,",",2007,Dmrt2,Human,M,Gonadal,dysgenesis,and,XY,sex,reversal,(,a,),Raymond,et,al.,",",1999b,Variable,XY,sex,reversal,and,mental,retardation,“,),Muroya,et,al.,",",2000,Ovotestes,in,genetic,males,and,growth,retardation,“,),Ounap,et,al.,",",2004,Mouse,KO,Embryonic,somite,patteming,defects,Seo,et,al.,",",2006,.}	0.992
gb-2001-2-8-reviews3010.pdf	RELATION_GENEHPOTERM_gb-2001-2-8-reviews3010.pdf_188_188_7_7_34_35	TGFB/HP:0002092|Pulmonary hypertension	{7}	{34,35}	{Furthermore,",",mutations,in,components,of,the,TGFB,signaling,pathway,have,been,associated,with,a,number,of,hereditary,diseases,including,persistent,Miillerian,duct,syndrome,",",hereditary,hemorrhagic,telangiactasia,",",hereditary,chondrodysplasia,",",familial,primary,pulmonary,hypertension,and,hereditary,non-polyposis,colorectal,cancer,[,"2,3",o,],.}	0.826
journal.pone.0067990.pdf	RELATION_GENEHPOTERM_journal.pone.0067990.pdf_24_24_0_0_9_9	BDNF/HP:0006765|Chondrosarcoma	{0}	{9}	{BDNF,thus,represents,a,promising,new,target,for,treating,chondrosarcoma,metastasis,.}	0.826
SCPDFS_44155.pdf	RELATION_GENEHPOTERM_SCPDFS_44155.pdf_36_36_21_21_12_12	WT1/HP:0000526|Aniridia	{21}	{12}	{The,translocation,breakpoint,",",which,is,itself,the,site,of,a,candidate,aniridia,locus,",",maps,approximately,800,kb,distal,to,WT1,",",the,Wilms,tumor,gene,",",and,about,100,kb,distal,to,Pax6,",",another,candidate,aniridia,locus,(,5,",",7,",",8,",",15,",",12,),.}	0.88
journal.pone.0082789.pdf	RELATION_GENEHPOTERM_journal.pone.0082789.pdf_133_133_8_8_15_15	NEDD4-1/HP:0009733|Glioma	{8}	{15}	{As,migration,and,invasion,have,close,inter-communication,and,NEDD4-1,manipulation,affected,the,migration,of,human,glioma,cells,",",we,next,examined,the,role,of,NEDD4-1,in,invasion,of,glioma,cells,using,matrigel,precoated,transwell,chambers,.}	0.994
journal.pone.0013173.pdf	RELATION_GENEHPOTERM_journal.pone.0013173.pdf_285_285_11_11_46_47	FCGR3B/HP:0100280|Crohn's disease	{11}	{46,47}	{Supporting,this,hypothesis,are,previous,publications,describing,association,of,CNVs,in,FCGR3B,and,complement,component,4,(,C4A,/,C43,),with,systemic,lupus,erythematosus,(,SLE,),",",FCGR2C,with,idiopathic,thrombocytopenic,purpura,(,ITP,),",",defensin,beta,(,DEFB,),with,psoriasis,and,Crohn,disease,",",CCL3L1,with,HIV-AIDS,infection,",",SLE,",",rheumatoid,arthritis,(,RA,),and,type,1,diabetes,(,reviewed,in,[,47,],),.}	0.962
journal.pone.0075497.pdf	RELATION_GENEHPOTERM_journal.pone.0075497.pdf_369_369_5_5_13_13	LRP1/HP:0100244|Fibrosarcoma	{5}	{13}	{Concomitant,activation,of,RTKs,and,LRP1,leads,to,sustained,activation,of,ERK1/2,in,fibrosarcoma,cells,[,45,],.}	0.86
journal.pone.0023372.pdf	RELATION_GENEHPOTERM_journal.pone.0023372.pdf_143_143_40_40_10_10	CML/HP:0009733|Glioma	{40}	{10}	{For,example,",",P15,is,inactivated,selectively,in,leukemias,and,gliomas,and,seems,to,constitute,an,important,tumor,suppressor,gene,loss,in,these,neoplasms,[,16,],",",CDH13,expression,by,aberrant,promoter,methylation,occurs,at,an,early,stage,in,CML,pathogenesis,[,17,],;,Extensive,methylation,of,PGRA,and,PGRB,was,also,observed,in,leukemia,samples,[,18,],",",miR,.}	0.988
SCPDFS_19585.pdf	RELATION_GENEHPOTERM_SCPDFS_19585.pdf_878_878_2_2_15_18	OPA1/HP:0003689|Multiple mitochondrial DNA deletions	{2}	{15,16,17,18}	{Mutation,of,OPA1,causes,dominant,optic,atrophy,with,external,ophthalmoplegia,",",ataxia,",",deafness,and,multiple,mitochondrial,DNA,deletions,:,a,novel,disorder,of,mtDNA,maintenance,.}	0.998
SCPDFS_18983.pdf	RELATION_GENEHPOTERM_SCPDFS_18983.pdf_26_26_1_1_20_20	ACT/HP:0003159|Hyperoxaluria	{1}	{20}	{The,ACT,deﬁciency,in,PH1,is,responsible,for,an,increased,endogenous,production,and,urinary,excretion,of,oxalate,that,lead,to,hyperoxaluria,.}	1
