doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation	gene_expectation	hpoterm_expectation	features	weights
journal.pone.0080923.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0080923.pdf_28_28_4_4_17_18	HD/HP:0004305|Involuntary movements	{4}	{17,18}	{Huntington,’s,disease,(,HD,),is,a,dominantly,inherited,neurodegenerative,disorder,characterized,by,abnormal,voluntary,and,involuntary,movements,",",cognitive,impairment,and,psychiatric,disturbances,.}	{"p | osone.org 1 November 2013 | Volume 8 | Issue 11 | e80923",Introduction}	{"Onset typically occurs in mid-life , relentlessly leading to death after ~ 10-15 years [ 1 ] .","While the brain is the primary site of pathology , with neurons in the striatum and cortex being particularly vulnerable , multiple nonneuronal abnormalities including weight loss and cardiac failure occur in the disease [ 2 ] ."}	0.76	0.054	1	{VERB_DEP_PATH_[inherit]_[nn-nsubj|)@amod]_[agent-partmod|characterize@amod],VERB_DEP_PATH_POS_[inherit]_[nn-nsubj|NN@amod]_[agent-partmod|VBN@amod],VERB_DEP_PATH_[be]_[nn-nsubj|)@cop]_[agent-partmod|characterize@cop],DEP_PATH_[nn-nsubj|)@agent-partmod|characterize],VERB_DEP_PATH_[characterize]_[nn-nsubj|)@partmod]_[agent@],VERB_DEP_PATH_POS_[be]_[nn-nsubj|NN@cop]_[agent-partmod|VBN@cop],DEP_PATH_POS_[nn-nsubj|NN@agent-partmod|VBN],VERB_DEP_PATH_POS_[characterize]_[nn-nsubj|NN@partmod]_[agent@],POS_SEQ_[NN_VBZ_DT_RB_VBN_JJ_NN_VBN_IN_JJ_JJ_CC],"WORD_SEQ_[) be a dominantly inherit neurodegenerative disorder characterize by abnormal voluntary and]"}	{0.357443,0.357443,0.182079,0.182079,0.182079,-0.107914,-0.107914,0.083423,0,0}
SCPDFS_2931.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_2931.pdf_59_59_2_2_9_10	FMR1/HP:0000478|Abnormality of the eye	{2}	{9,10}	{Downregulation,of,FMR1,as,well,as,FXR1,led,to,abnormal,eye,and}	{"Many studies revealed an involvement of miRNAs during neural development ( Hornstein et al. , 2005 ; Choi et al. , 2008 ; Zhang et al. , 2008 ; Papagiannakopoulos and Kosik , 2009 ; Peter , 2009 ; Qiu et al. , 2009 ; Walker and Harland , 2009 ) .","Here we analyzed for the ﬁrst time the function of FMR1 and FXR1 during early anterior neural development in Xenopus laevis by use of a morpholino oligonucleotide ( MO ) based knock down approach ."}	{"S. Gessert et al. / Developmental Biology 341 ( 2010 ) 222-235 223","cranial cartilage development ."}	0.708	0.948	0.994	{VERB_DEP_PATH_POS_[lead]_[prep_of-nsubj|NN@]_[prep_to@],DEP_PATH_POS_[prep_of-nsubj|NN@prep_to],VERB_DEP_PATH_[lead]_[prep_of-nsubj|downregulation@]_[prep_to@],POS_SEQ_[RB_RB_IN_NN_VBD_TO],"WORD_SEQ_[as well as fxr1 lead to]",DEP_PATH_[prep_of-nsubj|downregulation@prep_to]}	{0.897882,-0.0304716,0,0,0,0}
journal.pone.0075808.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0075808.pdf_576_576_25_25_31_31	COL4A1/HP:0001297|Stroke	{25}	{31}	{Gould,DB,",",Phalan,FC,",",van,1,"\\\\",’,Iil,SE,",",SundbergJP,",",Vahedi,K,",",et,al.,(,2006,),Role,of,COL4A1,in,small-vessel,disease,and,hemorrhagic,stroke,.}	{"Alamowitch S , Plaisier E , Favrole P , Prost C , Chen Z , et al. ( 2009 ) Cerebrovascular disease related to COL4A1 mutations in HANAC syndrome .","Neurology 73 : 187341882 ."}	{"N Eng1J 1 \\\\ ’ Ied 354 : 1489 * 1496 .","Sibon I , Coupry I , Nlenegon P , Bouchet JP , Gorry P , et al. ( 2007 ) COL4A1 mutation in Axenfeld-Rieger anomaly with leukoencephalopathy and stroke ."}	0.758	0.574	1	{DEP_PATH_POS_[prep_of-dobj|NN@prep_in],"WORD_SEQ_[in small-vessel disease and hemorrhagic]",DEP_PATH_[prep_of-dobj|role@prep_in],POS_SEQ_[IN_JJ_NN_CC_JJ]}	{0.536635,0.517784,0.210715,-0.1481}
journal.pone.0026021.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0026021.pdf_77_77_0_0_7_7	AGT/HP:0003159|Hyperoxaluria	{0}	{7}	{AGT,and,GR,are,mutated,within,primary,hyperoxaluria,(,type,1,and,2,",",respectively,),patients,resulting,in,the,buildup,of,glyoxylate,and,its,conversion,by,lactate,dehydrogenase,(,LDH,),to,oxalate,",",a,key,component,of,kidney,stones,.}	{"The terminal HOGA reaction cleaves 4 — hydroxy — 2 — oxog | utarate ( HOG ) into pyruvate and glyoxylate .","Glyoxylate is metabolized either to glycolate by glyoxylate reductase ( GR ) in the mitochondria and cytoplasm or to glycine by peroxisomal a | anine — g | yoxylate aminotransferase ( AGT ) ."}	{"doi :10.1371 / journa | .","pone ."}	0.748	0.444	0.998	{VERB_DEP_PATH_POS_[mutate]_[nsubjpass@]_[nn-prep_within|NN@],DEP_PATH_[nsubjpass@nn-prep_within|type],VERB_DEP_PATH_[be]_[nsubjpass@auxpass]_[nn-prep_within|type@auxpass],VERB_DEP_PATH_POS_[be]_[nsubjpass@auxpass]_[nn-prep_within|NN@auxpass],DEP_PATH_POS_[nsubjpass@nn-prep_within|NN],VERB_DEP_PATH_[mutate]_[nsubjpass@]_[nn-prep_within|type@],POS_SEQ_[CC_NN_VBP_VBN_IN_JJ],"WORD_SEQ_[and gr be mutate within primary]"}	{0.18154,0.18154,0.18154,0.18154,0.18154,0.18154,0,0}
journal.pone.0014311.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0014311.pdf_33_33_4_4_14_15	HD/HP:0004305|Involuntary movements	{4}	{14,15}	{Huntington,’s,disease,(,HD,),is,an,autosomal,dominant,neurodegenerative,disorder,characterized,by,involuntary,movements,",",psychiatric,disturbances,and,cognitive,decline,.}	{"TROTT | ER@igbmc.fr U Current address : INSERM UMR 991 , University of Rennes 1 , Rennes , France",Introduction}	{"The pathology , which is characterized by a severe atrophy of the striatum , is due to an abnormal CAG repeat expansion in exon 1 of the HD gene that is translated into a polyglutamine ( po1y @ expansion at the Nterminus of huntingtin ( Htt ) [ 1 ] .","HD belongs to a group of 10 inherited neurodegenerative disorders , including 7 dominant spinocerebellar ataxias ( SCAs ) , that are caused by polyQ expansion in speciﬁc disease proteins [ 2 ] ."}	0.756	0.026	1	{POS_SEQ_[NN_VBZ_DT_JJ_JJ_JJ_NN_VBN_IN],"WORD_SEQ_[) be a autosomal dominant neurodegenerative disorder characterize by]",DEP_PATH_[nn-nsubj|)@agent-partmod|characterize],VERB_DEP_PATH_[be]_[nn-nsubj|)@cop]_[agent-partmod|characterize@cop],VERB_DEP_PATH_[characterize]_[nn-nsubj|)@partmod]_[agent@],VERB_DEP_PATH_POS_[be]_[nn-nsubj|NN@cop]_[agent-partmod|VBN@cop],DEP_PATH_POS_[nn-nsubj|NN@agent-partmod|VBN],VERB_DEP_PATH_POS_[characterize]_[nn-nsubj|NN@partmod]_[agent@]}	{0.461393,0.347555,0.182079,0.182079,0.182079,-0.107914,-0.107914,0.083423}
journal.pmed.0030156.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030156.pdf_290_290_22_22_42_42	SDH/HP:0002666|Pheochromocytoma	{22}	{42}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}	{"March 2006 | Vo | ume3 | | ssue3 | e167 | e156","The causal link between mitochondrial abnormalities and tumorigenesis was provided by the positional cloning of the hereditary paraganglioma gene at chromosome band llq23 as the SDHD subunit gene of mitochondrial complex II ( succinate dehydrogenase ) in the year 2000 [ 2 ] ."}	{"Furthermore , fumarase gene mutations in a distinct hereditary tumor syndrome characterized by multiple skin and uterine leiomyomatosis and renal cell cancer — hereditary leiomyomatosis renal cancer ( HLRCC ) .","— ."}	0.79	0.924	1	{WORD_SEQ_[TOO_FAR_AWAY],DEP_PATH_[nn-conj_and|c-prep_in|sdhb-prep_of|mutation-prep_through|identiﬁcation@prep_with],DEP_PATH_POS_[nn-conj_and|NN-prep_in|NN-prep_of|NNS-prep_through|NN@prep_with]}	{-2.70289,2.04397,2.04397}
journal.pgen.0030009.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.0030009.pdf_774_774_20_20_27_27	MC1R/HP:0002861|Melanoma	{20}	{27}	{Landi,MT,",",Bauer,],",",Pfeiffer,RM,",",Elder,DE,",",Hulley,B,",",et,al.,(,2006,),MC1R,germline,variants,confer,risk,for,BRAF-mutant,melanoma,.}	{"van der Velden PA , Sandkuijl LA , Bergman W , Pavel S , van Mourik L , et al. ( 2001 ) Melanocortin-1 receptor variant R151C modiﬁes melanoma risk in Dutch families with melanoma .","Am ] Hum Genet 69 : 774 — 779 ."}	{"Science 313 : 521-522 .","Yamaguchi Y , Takahashi K , Zmudzka BZ , Kornhauser A , Miller SA , et al. ( 2006 ) Human skin responses to UV radiation : Pigment in the upper epidermis protects against DNA damage in the lower epidermis and facilitates apoptosis ."}	0.718	0.766	0.998	{VERB_DEP_PATH_POS_[confer]_[nn-dep|NNS-nsubj|NNP@]_[prep_for-dobj|NN@],"WORD_SEQ_[germline variant confer risk for braf-mutant]",DEP_PATH_POS_[nn-dep|NNS-nsubj|NNP@prep_for-dobj|NN],POS_SEQ_[NN_NNS_VBP_NN_IN_JJ],VERB_DEP_PATH_[confer]_[nn-dep|variant-nsubj|LOCATION@]_[prep_for-dobj|risk@],DEP_PATH_[nn-dep|variant-nsubj|LOCATION@prep_for-dobj|risk]}	{0.240048,0.240048,0.240048,0.240048,0,0}
journal.pone.0006097.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0006097.pdf_614_614_18_18_16_16	DAZ/HP:0000027|Azoospermia	{18}	{16}	{moto,1,"\\\\",’,I,(,2000,),Caenorhal,),ditis,elegans,homologue,of,the,human,azoospermia,factor,DAZ,is,required,for,oogenesis,but,not,for,spermatogenesis,.}	{.,"Karashima T , Sugimoto A , Yama ."}	{"Development 127 : 106941079 .",.}	0.744	0.39	0.764	{INV_POS_SEQ_[NN],INV_WORD_SEQ_[factor],INV_VERB_DEP_PATH_[be]_[prep_of-nsubjpass|homologue@auxpass]_[nn-prep_of|DAZ-nsubjpass|homologue@auxpass],INV_VERB_DEP_PATH_[require]_[prep_of-nsubjpass|homologue@]_[nn-prep_of|DAZ-nsubjpass|homologue@],INV_VERB_DEP_PATH_POS_[require]_[prep_of-nsubjpass|NN@]_[nn-prep_of|NNP-nsubjpass|NN@],INV_VERB_DEP_PATH_POS_[be]_[prep_of-nsubjpass|NN@auxpass]_[nn-prep_of|NNP-nsubjpass|NN@auxpass],INV_DEP_PATH_[@nn],INV_DEP_PATH_POS_[@nn]}	{-2.77211,0.970196,0.867685,0.867685,0.867685,0.813801,-0.261945,-0.245954}
SCPDFS_42604.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_42604.pdf_324_324_3_3_10_10	c-myb/HP:0001909|Leukemia	{3}	{10}	{Relationship,between,the,c-myb,locus,and,the,6q-chromosomal,aberration,in,leukemias,and,lymphomas,.}	{"Nature 351 : 494-497 .","Barletta , C. , Pelicci , P. G. , Kenyon , L. C. , Smith , S. D. , and DallaFavera , R. ( 1987 ) ."}	{"Science 235 : 1064-1067 .","Blake , M. C. , and Azizkhan , J. C. ( 1989 ) ."}	0.774	0.138	1	{DEP_PATH_POS_[nn-prep_between|NN@prep_in],DEP_PATH_[nn-prep_between|locus@prep_in],"WORD_SEQ_[locus and the 6q-chromosomal aberration in]",POS_SEQ_[NN_CC_DT_JJ_NN_IN]}	{0.490477,0.362932,0.300067,0.293268}
SCPDFS_40381.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_40381.pdf_242_242_9_9_4_4	FAA/HP:0001903|Anemia	{9}	{4}	{Mutations,of,the,Fanconi,anemia,group,A,gene,(,FAA,),in,Italian,patients,.}	{"23 : 256-260 .","Savino , M. , Ianzano , L. , Strippoli , P. , Ramenghi , U. , Arslanian , A. , Bagnara , G. P. , Joenje , H. , Zelante , L. , and Savoia , A. ( 1997 ) ."}	{"Am .","J. Hum ."}	0.71	0.11	0.998	{INV_DEP_PATH_POS_[dep@nn-prep_of|NN],"INV_WORD_SEQ_NER_[group a gene NUMBER]","INV_WORD_SEQ_[group a gene (]",INV_POS_SEQ_[NN_NN_NN_CD],INV_DEP_PATH_[dep@nn-prep_of|gene]}	{-0.413638,0.413476,0.413476,0.280364,0.195497}
journal.pone.0071215.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0071215.pdf_414_414_18_18_16_16	DAZ/HP:0000027|Azoospermia	{18}	{16}	{moto,l,"\\\\",’,I,(,2000,),Caenorhal,),ditis,elegans,homologue,of,the,human,azoospermia,factor,DAZ,is,required,for,oogenesis,but,not,for,spermatogenesis,.}	{"14 .","Karashima T , Sugimoto A , Yama ."}	{"Development 127 : 106941079 .","15 ."}	0.738	0.416	0.77	{INV_POS_SEQ_[NN],INV_WORD_SEQ_[factor],INV_VERB_DEP_PATH_POS_[require]_[prep_of-nsubjpass|NN@]_[nn-prep_of|NNP-nsubjpass|NN@],INV_VERB_DEP_PATH_[require]_[prep_of-nsubjpass|homologue@]_[nn-prep_of|DAZ-nsubjpass|homologue@],INV_VERB_DEP_PATH_[be]_[prep_of-nsubjpass|homologue@auxpass]_[nn-prep_of|DAZ-nsubjpass|homologue@auxpass],INV_VERB_DEP_PATH_POS_[be]_[prep_of-nsubjpass|NN@auxpass]_[nn-prep_of|NNP-nsubjpass|NN@auxpass],INV_DEP_PATH_[@nn],INV_DEP_PATH_POS_[@nn]}	{-2.77211,0.970196,0.867685,0.867685,0.867685,0.813801,-0.261945,-0.245954}
journal.pgen.1002319.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1002319.pdf_65_65_9_9_13_14	MTMR2/HP:0004336|Myelin outfoldings	{9}	{13,14}	{We,previously,demonstrated,that,loss,of,the,phospholipid,phosphatase,MTMR2,causes,CMT4B1,with,myelin,outfoldings,in,human,and,mouse,and,that,loss,of,the,phospholipid,phosphatase,FIG4,causes,CMT4J,and,neurodegeneration,in,the,mouse,.}	{"— .","Tooth type 4J ( CMT4J ) are severe autosomal recessive demyelinating neuropathies with childhood onset ."}	{"MTMR2 has a predicted role in membrane trafficking , which is crucial for myelin membrane biogenesis and homeostasis .","However , the biochemical activity of MTMR2 in vivo and the role of MTMR2 in myelination still remain to be assessed ."}	0.712	0.996	0.99	{VERB_DEP_PATH_[cause]_[prep_of-nsubj|loss@]_[prep_with@],DEP_PATH_[prep_of-nsubj|loss@prep_with],DEP_PATH_POS_[prep_of-nsubj|NN@prep_with],POS_SEQ_[VBZ_NN_IN],VERB_DEP_PATH_POS_[cause]_[prep_of-nsubj|NN@]_[prep_with@],VERB_DEP_PATH_POS_[demonstrate]_[prep_of-nsubj|NN-ccomp|VBZ@]_[prep_with-ccomp|VBZ@],VERB_DEP_PATH_POS_[cause]_[prep_of-nsubj|NN-ccomp|VBZ@ccomp]_[prep_with-ccomp|VBZ@ccomp],"WORD_SEQ_[cause cmt4b1 with]",VERB_DEP_PATH_[cause]_[prep_of-nsubj|loss-ccomp|cause@ccomp]_[prep_with-ccomp|cause@ccomp],VERB_DEP_PATH_[demonstrate]_[prep_of-nsubj|loss-ccomp|cause@]_[prep_with-ccomp|cause@]}	{0.564157,0.564157,-0.233155,-0.182801,0.100135,0,0,0,0,0}
SCPDFS_18414.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_18414.pdf_347_347_8_8_6_6	DAZ/HP:0000027|Azoospermia	{8}	{6}	{Caenorhabditis,elegans,homologue,of,the,human,azoospermia,factor,DAZ,is,required,for,oogenesis,but,not,for,spermatogenesis,.}	{"Developmental Biology 234 , 402-415 .","l ( arashima , T. , Sugimoto , A. , Yamamoto , M. , 2000 ."}	{"Development 127 , 1069-1079 .","Kobayashi , T. , Kajiura — l ( obayashi , H. , Nagahama , Y. , 2000 ."}	0.74	0.446	0.74	{INV_POS_SEQ_[NN],INV_WORD_SEQ_[factor],INV_VERB_DEP_PATH_[be]_[prep_of-nsubjpass|homologue@auxpass]_[nn-prep_of|DAZ-nsubjpass|homologue@auxpass],INV_VERB_DEP_PATH_[require]_[prep_of-nsubjpass|homologue@]_[nn-prep_of|DAZ-nsubjpass|homologue@],INV_VERB_DEP_PATH_POS_[require]_[prep_of-nsubjpass|NN@]_[nn-prep_of|NNP-nsubjpass|NN@],INV_VERB_DEP_PATH_POS_[be]_[prep_of-nsubjpass|NN@auxpass]_[nn-prep_of|NNP-nsubjpass|NN@auxpass],INV_DEP_PATH_[@nn],INV_DEP_PATH_POS_[@nn]}	{-2.77211,0.970196,0.867685,0.867685,0.867685,0.813801,-0.261945,-0.245954}
journal.pone.0028537.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0028537.pdf_655_655_29_29_34_34	DYT16/HP:0001332|Dystonia	{29}	{34}	{Seil,),ler,P,",",Djarmati,A,",",Langpap,B,",",Hagenah,J,",",Schmidt,A,",",et,al.,(,2008,),A,heterozygous,frameshift,mutation,in,PRKRA,(,DYT16,),associated,with,generalised,dystonia,in,a,German,patient,.}	{"Camargos S , Scholz S , Simon-Sanchez J , Paisan-Ruiz C , Lewis P , et al. ( 2008 ) DYT16 , a novel young-onset dystonia — parl < insonism disorder : identification ofa segregating mutation in the stress-response protein PRKRA .","Lancet Neurol 7 : 2074215 ."}	{"Lancet Neurol 7 : 3804381 .","Hrabe de Angelis 1 \\\\ ’ IH , Flaswinkel H , Fuchs H , Rathkolb B , Soewarto D , et al. ( 2000 ) Genome ~ wide , large-scale production of mutant mice by ENU mutagenesis ."}	0.76	0.036	1	{DEP_PATH_POS_[nn@prep_with-partmod|VBN],DEP_PATH_[nn@prep_with-partmod|associate],VERB_DEP_PATH_[associate]_[nn@partmod]_[prep_with@],VERB_DEP_PATH_POS_[associate]_[nn@partmod]_[prep_with@],POS_SEQ_[NN_VBN_IN_JJ],"WORD_SEQ_[) associate with generalised]"}	{-0.86172,0.675595,0.675595,0.675595,0.0126259,0}
journal.pone.0008888.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0008888.pdf_410_410_25_25_32_32	TET2/HP:0002664|Neoplasm	{25}	{32}	{Jankowska,AKI,",",Szpurka,H,",",Tiu,RV,",",KIakishima,H,",",Afable,KI,",",et,al.,(,2009,),Loss,of,heterozygosity,4q24,and,TET2,mutations,associated,with,mye1odysplastic,/,myeloproliferative,neoplasms,.}	{"N EnglJ KIed 360 : 228942301 .",.}	{"Blood 113 : 640346410 .",.}	0.742	0.69	1	{DEP_PATH_POS_[nn-conj_and|NNS@dep-prep_with|JJ-partmod|VBN],POS_SEQ_[NNS_VBN_IN_JJ_:_JJ],VERB_DEP_PATH_POS_[associate]_[nn-conj_and|NNS@partmod]_[dep-prep_with|JJ@],VERB_DEP_PATH_[associate]_[nn-conj_and|mutation@partmod]_[dep-prep_with|mye1odysplastic@],DEP_PATH_[nn-conj_and|mutation@dep-prep_with|mye1odysplastic-partmod|associate],"WORD_SEQ_[mutation associate with mye1odysplastic / myeloproliferative]"}	{0.309313,0.309313,0.309313,0,0,0}
journal.pgen.1002754.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1002754.pdf_979_979_24_24_34_35	SOX9/HP:0012245|Sex reversal	{24}	{34,35}	{Kwok,C,",",Wleller,PA,",",Guioli,S,",",FosterJVV,",",lVIansour,S,",",et,al.,(,1995,),l,"\\\\",’,Iutations,in,SOX9,",",the,gene,responsible,for,Campomelic,dysplasia,and,autosomal,sex,reversal,.}	{"Chappell L , Gorman S , Campbell F , Ellard S , Rice G , et al. ( 2008 ) A further example of a distinctive autosomal recessive syndrome comprising neonatal diabetes mellitus , intestinal atresias and gall bladder agenesis .","AmJ l \\\\ ’ Ied Genet A 146A : 171341717 ."}	{"AmJ Hum Genet 57 : 102841036 .","VVesterf1eld l \\\\ ’ I The Zebrafish Book : A Guide for the Laboratory Use of Zebrafish ( Danio rerio ) ."}	0.726	0.008	0.988	{"WORD_SEQ_[, the gene responsible for campomelic dysplasium and autosomal]","POS_SEQ_[,_DT_NN_JJ_IN_JJ_NN_CC_JJ]",DEP_PATH_POS_[prep_in-dobj|NN@conj_and-prep_for|NN],DEP_PATH_[prep_in-dobj|l@conj_and-prep_for|dysplasium]}	{0.526702,0.526702,0,0}
journal.ppat.1002220.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.ppat.1002220.pdf_635_635_29_29_33_33	beta-catenin/HP:0100242|Sarcoma	{29}	{33}	{Fujimuro,IVI,",","\\\\",/,Vu,FY,",",ApRhys,C,",",Kajumbula,H,",",Young,DB,",",et,al.,(,2003,),A,novel,viral,mechanism,for,dysregulation,of,beta-catenin,in,Kaposi,’s,sarcoma,»,associated,herpesvirus,latency,.}	{"FriborgJ , Jr. , Kong VV , Hottiger RIO , Nabel GJ ( 1999 ) p53 inhibition by the LANA protein of KSHV protects against cell death .","Nature 402 : 8894894 ."}	{"Nat l \\\\ ’ Ied 9 : 3004306 .","An FQ , Compitello N , Horwitz E , Sramkoski l \\\\ ’ I , Knudsen ES , et al. ( 2005 ) The latency-associated nuclear antigen of Kaposi ’s sarcoma-associated herpesvirus modulates cellular gene expression and protects lymphoid cells from p16 INK4A-induced cell cycle arrest ."}	0.786	0.126	1	{POS_SEQ_[IN_NN_POS],DEP_PATH_[prep_of-prep_for|dysregulation-dobj|mechanism@nn-prep_in|»],DEP_PATH_POS_[prep_of-prep_for|NN-dobj|NN@nn-prep_in|NN],"WORD_SEQ_[in kaposus ’s]"}	{0.733517,0.232207,0.232207,0.0845932}
journal.pone.0089410.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0089410.pdf_249_249_42_42_28_28	SCA3/HP:0001251|Ataxia	{42}	{28}	{Burk,K,",",Abele,1,"\\\\",’,I,",",Fetter,IVI,",",Dichgans,J,",",Skalej,IVI,",",et,al.,(,1996,),Autosomal,dominant,cerel,),ellar,ataxia,type,I,clinical,features,and,IVIRI,in,families,with,SCA1,",",SCA2,and,SCA3,.}	{"Neuroreport 14 : 1799 — 1802 .","5 ."}	{"Brain 119 ( Pt 5 ) : 1497 — 1505 .","6 ."}	0.758	0.25	1	{INV_DEP_PATH_[prep_with@nn-dep|type-dobj|autosomal],INV_DEP_PATH_POS_[prep_with@nn-dep|NN-dobj|NN],"INV_POS_SEQ_[NN_CD_JJ_NNS_CC_NNP_IN_NNS_IN_NN_,_NN_CC]","INV_WORD_SEQ_NER_[type NUMBER clinical feature and IVIRI in family with sca1 , sca2 and]","INV_WORD_SEQ_[type i clinical feature and IVIRI in family with sca1 , sca2 and]"}	{0.504297,0.504297,0.166919,0,0}
journal.pone.0008689.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0008689.pdf_393_393_25_25_32_34	PITX3/HP:0001115|Posterior polar cataract	{25}	{32,33,34}	{Bidinost,C,",",1VIatsumoto,IVI,",",Chung,D,",",Salem,N,",",Zhang,K,",",et,al.,(,2006,),Heterozygous,and,homozygous,mutations,in,PITX3,in,a,large,Lebanese,family,with,posterior,polar,cataracts,and,neurodevelopmental,abnormalities,.}	{"AmJ Hum Genet 79 : 3584364 .","10 ."}	{"Invest Ophthalmol Vis Sci 47 : 127441280 .","11 ."}	0.75	0.816	1	{"WORD_SEQ_NER_[in a large MISC family with]",POS_SEQ_[IN_DT_JJ_JJ_NN_IN],DEP_PATH_[prep_in-dobj|mutation@prep_with-prep_in|family],"WORD_SEQ_[in a large lebanese family with]",DEP_PATH_POS_[prep_in-dobj|NNS@prep_with-prep_in|NN]}	{0.455823,0.230111,0.163732,0.16306,0.16306}
journal.pone.0081624.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0081624.pdf_249_249_3_3_6_6	BRAF/HP:0002861|Melanoma	{3}	{6}	{But,also,in,BRAF,V600,wild-type,melanoma,immunotherapy,might,be,preferred,compared,to,(,poly,),chemotherapy,as,a,ﬁrst,line,treatment,in,patients,with,both,markers,within,the,normal,range,.}	{"In these patients , it might be beneﬁcial to postpone treatment with vemurafenib or MEK-inhibitors and initially start with immunotherapy .","Immunotherapy is characterized by longer treatment durations to achieve clinical responses as compared to inhibitor treatments ."}	{"In conclusion , the SIOOB serum level predicts overall survival in unresectable melanoma patients receiving systemic treatment .","Its relative impact is similar to LDH serum levels and the presence of brain metastases , both of which represented additional independent prognostic factors ."}	0.762	0.444	1	{POS_SEQ_[NN_JJ],DEP_PATH_POS_[nn-prep_in|NN@nn-nsubjpass|NN],VERB_DEP_PATH_POS_[be]_[nn-prep_in|NN@auxpass]_[nn-nsubjpass|NN@auxpass],VERB_DEP_PATH_POS_[prefer]_[nn-prep_in|NN@]_[nn-nsubjpass|NN@],VERB_DEP_PATH_[be]_[nn-prep_in|v600@auxpass]_[nn-nsubjpass|immunotherapy@auxpass],VERB_DEP_PATH_[prefer]_[nn-prep_in|v600@]_[nn-nsubjpass|immunotherapy@],VERB_DEP_PATH_POS_[compare]_[nn-prep_in|NN@prep]_[nn-nsubjpass|NN@prep],DEP_PATH_[nn-prep_in|v600@nn-nsubjpass|immunotherapy],"WORD_SEQ_[v600 wild-type]",VERB_DEP_PATH_[compare]_[nn-prep_in|v600@prep]_[nn-nsubjpass|immunotherapy@prep]}	{1.2672,-0.143773,-0.143773,0,0,0,0,0,0,0}
journal.pone.0080860.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0080860.pdf_284_284_30_30_18_18	PAX9/HP:0000677|Oligodontia	{30}	{18}	{Bergendal,B,",",Klar,J,",",Stecksén-Blicks,C,",",Norderyd,J,",",Dahl,N,(,2011,),Isolated,oligodontia,associated,with,mutations,in,EDARADD,",",AXlN2,",",MSX1,",",and,PAX9,genes,.}	{"x. PubMed : 16918677 .","11 ."}	{"Am J Med Genet A 155A : 1616-1622 .","PubMed : 21626677 ."}	0.75	0.954	1	{INV_DEP_PATH_POS_[nn-prep_in|NNS-prep_with|NNS-partmod|VBN@],INV_DEP_PATH_[nn-prep_in|gene-prep_with|mutation-partmod|associate@],INV_VERB_DEP_PATH_POS_[associate]_[nn-prep_in|NNS-prep_with|NNS@]_[@partmod],"INV_POS_SEQ_[VBN_IN_NNS_IN_NNP_,_NN_,_NN_,_CC]",INV_VERB_DEP_PATH_[associate]_[nn-prep_in|gene-prep_with|mutation@]_[@partmod],"INV_WORD_SEQ_[associate with mutation in EDARADD , axln2 , msx1 , and]","INV_WORD_SEQ_NER_[associate with mutation in LOCATION , axln2 , msx1 , and]"}	{0.198501,0.198501,0.198501,0.198501,0.198501,0,0}
